,Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
10337,Households within 15 minutes to water supply in dry seasons,Percent,Total,Arusha,TZA001002,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,65.8,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10343,Households within 15 minutes to water supply in dry seasons,Percent,Total,Mtwara,TZA001009,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,44.1,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10344,Households within 15 minutes to water supply in dry seasons,Percent,Total,Pwani,TZA001006,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,67.3,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10345,Households within 15 minutes to water supply in dry seasons,Percent,Total,Mwanza,TZA001019,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,55.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10346,Households within 15 minutes to water supply in dry seasons,Percent,Total,Ruvuma,TZA001010,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,88.3,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10347,Households within 15 minutes to water supply in dry seasons,Percent,Total,Rukwa,TZA001015,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,69.7,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10348,Households within 15 minutes to water supply in dry seasons,Percent,Total,Singida,TZA001013,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,68.4,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10349,Households within 15 minutes to water supply in dry seasons,Percent,Total,Tabora,TZA001014,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,60.1,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10350,Households within 15 minutes to water supply in dry seasons,Percent,Total,Tanga,TZA001004,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,53.7,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10351,Households within 15 minutes to water supply in dry seasons,Percent,Total,Iringa,TZA001011,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,77.1,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10352,Households within 15 minutes to water supply in dry seasons,Percent,Total,Dodoma,TZA001001,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,71.3,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10353,Households within 15 minutes to water supply in dry seasons,Percent,Total,Kigoma,TZA001016,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,72.5,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10354,Households within 15 minutes to water supply in dry seasons,Percent,Total,Kagera,TZA001018,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,53.8,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10355,Households within 15 minutes to water supply in dry seasons,Percent,Total,Kilimanjaro,TZA001003,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,61.8,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10356,Households within 15 minutes to water supply in dry seasons,Percent,Total,Lindi,TZA001008,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,67.3,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10767,Households within 1 km of drinking water in dry seasons,Percent,Rural,Mbeya,TZA001012,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,71.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10768,Households within 1 km of drinking water in dry seasons,Percent,Rural,Mara,TZA001020,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,22.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10769,Households within 1 km of drinking water in dry seasons,Percent,Rural,Morogoro,TZA001005,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,58.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10770,Households within 1 km of drinking water in dry seasons,Percent,Rural,Arusha,TZA001002,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,39.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10771,Households within 1 km of drinking water in dry seasons,Percent,Rural,Mtwara,TZA001009,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,33.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10772,Households within 1 km of drinking water in dry seasons,Percent,Rural,Pwani,TZA001006,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,51.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10773,Households within 1 km of drinking water in dry seasons,Percent,Rural,Mwanza,TZA001019,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,32.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10774,Households within 1 km of drinking water in dry seasons,Percent,Rural,Ruvuma,TZA001010,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,89.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10775,Households within 1 km of drinking water in dry seasons,Percent,Rural,Rukwa,TZA001015,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,61.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10776,Households within 1 km of drinking water in dry seasons,Percent,Rural,Singida,TZA001013,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,51.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10777,Households within 1 km of drinking water in dry seasons,Percent,Rural,Tabora,TZA001014,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,49.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10778,Households within 1 km of drinking water in dry seasons,Percent,Rural,Tanga,TZA001004,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,38.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10780,Households within 1 km of drinking water in dry seasons,Percent,Rural,Iringa,TZA001011,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,72.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10781,Households within 1 km of drinking water in dry seasons,Percent,Rural,Dodoma,TZA001001,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,47.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10782,Households within 1 km of drinking water in dry seasons,Percent,Rural,Kigoma,TZA001016,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,56.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10783,Households within 1 km of drinking water in dry seasons,Percent,Rural,Kagera,TZA001018,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,44.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10784,Households within 1 km of drinking water in dry seasons,Percent,Rural,Kilimanjaro,TZA001003,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,56.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10785,Households within 1 km of drinking water in dry seasons,Percent,Rural,Lindi,TZA001008,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,45.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10786,Households within 1 km of drinking water in dry seasons,Percent,Total,Mbeya,TZA001012,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,75.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10787,Households within 1 km of drinking water in dry seasons,Percent,Total,Mara,TZA001020,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,31.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10789,Households within 1 km of drinking water in dry seasons,Percent,Total,Morogoro,TZA001005,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,61.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10790,Households within 1 km of drinking water in dry seasons,Percent,Total,Arusha,TZA001002,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,49.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10791,Households within 1 km of drinking water in dry seasons,Percent,Total,Mtwara,TZA001009,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,41.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10792,Households within 1 km of drinking water in dry seasons,Percent,Total,Pwani,TZA001006,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,56.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10793,Households within 1 km of drinking water in dry seasons,Percent,Total,Mwanza,TZA001019,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,40.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10794,Households within 1 km of drinking water in dry seasons,Percent,Total,Ruvuma,TZA001010,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,90.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10795,Households within 1 km of drinking water in dry seasons,Percent,Total,Rukwa,TZA001015,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,63.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10796,Households within 1 km of drinking water in dry seasons,Percent,Total,Singida,TZA001013,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,51.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10797,Households within 1 km of drinking water in dry seasons,Percent,Total,Tabora,TZA001014,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,54.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10798,Households within 1 km of drinking water in dry seasons,Percent,Total,Tanga,TZA001004,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,41.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10800,Households within 1 km of drinking water in dry seasons,Percent,Total,Iringa,TZA001011,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,72.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10801,Households within 1 km of drinking water in dry seasons,Percent,Total,Dodoma,TZA001001,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,49.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10802,Households within 1 km of drinking water in dry seasons,Percent,Total,Kigoma,TZA001016,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,55.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10803,Households within 1 km of drinking water in dry seasons,Percent,Total,Kagera,TZA001018,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,45.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10804,Households within 1 km of drinking water in dry seasons,Percent,Total,Kilimanjaro,TZA001003,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,58.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10805,Households within 1 km of drinking water in dry seasons,Percent,Total,Lindi,TZA001008,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,47.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10806,Households within 1 km of drinking water in dry seasons,Percent,Urban,Mbeya,TZA001012,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,85.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10807,Households within 1 km of drinking water in dry seasons,Percent,Urban,Mara,TZA001020,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,79.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10808,Households within 1 km of drinking water in dry seasons,Percent,Urban,Morogoro,TZA001005,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,71.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10809,Households within 1 km of drinking water in dry seasons,Percent,Urban,Arusha,TZA001002,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,86.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10810,Households within 1 km of drinking water in dry seasons,Percent,Urban,Mtwara,TZA001009,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,74.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10811,Households within 1 km of drinking water in dry seasons,Percent,Urban,Pwani,TZA001006,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,80.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10812,Households within 1 km of drinking water in dry seasons,Percent,Urban,Mwanza,TZA001019,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,71.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10813,Households within 1 km of drinking water in dry seasons,Percent,Urban,Ruvuma,TZA001010,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,93.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10814,Households within 1 km of drinking water in dry seasons,Percent,Urban,Rukwa,TZA001015,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,74.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10815,Households within 1 km of drinking water in dry seasons,Percent,Urban,Singida,TZA001013,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,54.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10816,Households within 1 km of drinking water in dry seasons,Percent,Urban,Tabora,TZA001014,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,77.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10817,Households within 1 km of drinking water in dry seasons,Percent,Urban,Tanga,TZA001004,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,71.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10819,Households within 1 km of drinking water in dry seasons,Percent,Urban,Iringa,TZA001011,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,73.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10820,Households within 1 km of drinking water in dry seasons,Percent,Urban,Dodoma,TZA001001,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,63.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10821,Households within 1 km of drinking water in dry seasons,Percent,Urban,Kigoma,TZA001016,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,51.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10822,Households within 1 km of drinking water in dry seasons,Percent,Urban,Kagera,TZA001018,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,59.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10823,Households within 1 km of drinking water in dry seasons,Percent,Urban,Kilimanjaro,TZA001003,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,73.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
10824,Households within 1 km of drinking water in dry seasons,Percent,Urban,Lindi,TZA001008,2000-2001,NBS_Household Budget Survey (HBS) 2000-2001_2002,60.0,"TZA_Household Budget Survey (HBS) 2000-2001, National Bureau of Statistics, Tanzania, July 2002"
16041,Source of improved drinking water by households,Percent,Piped Water into dwelling,Kagera,TZA001018,2012,"NBS_Population and Housing Census, 2012_2013-2018",2.9,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
16512,Source of improved drinking water by households,Percent,Piped Water into dwelling,Mtwara,TZA001009,2012,"NBS_Population and Housing Census, 2012_2013-2018",8.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
16523,Source of improved drinking water by households,Percent,Piped Water into dwelling,Pwani,TZA001006,2012,"NBS_Population and Housing Census, 2012_2013-2018",11.1,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
16528,Source of improved drinking water by households,Percent,Piped Water into dwelling,Mwanza,TZA001019,2012,"NBS_Population and Housing Census, 2012_2013-2018",12.2,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
16529,Source of improved drinking water by households,Percent,Piped Water into dwelling,Njombe,TZA001022,2012,"NBS_Population and Housing Census, 2012_2013-2018",13.6,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
16530,Source of improved drinking water by households,Percent,Piped Water into dwelling,Ruvuma,TZA001010,2012,"NBS_Population and Housing Census, 2012_2013-2018",12.5,"TZA_Population and Housing Census (PHC) 2012, National Bureau of Statistics, Tanzania"
